1	0,8	0	0	100	0,8	0,8	0,8	0,8	0,8	0,8	0,8	0,8	0,8	0	0	0	100	0	0	0	0	0	0	0	0	0
2	0,8	0	0	100	0,8	0,8	0,8	0,8	0,8	0,8	0,8	0,8	0,8	0	0	0	100	0	0	0	0	0	0	0	0	0
3	0,8	0	0	100	0,8	0,8	0,8	0,8	0,8	0,8	0,8	0,8	0,8	0	0	0	100	0	0	0	0	0	0	0	0	0
4	0,8	0	0	100	0,8	0,8	0,8	0,8	0,8	0,8	0,8	0,8	0,8	0	0	0	100	0	0	0	0	0	0	0	0	0
5	0,8	0	0	100	0,8	0,8	0,8	0,8	0,8	0,8	0,8	0,8	0,8	0	0	0	100	0	0	0	0	0	0	0	0	0


1	0,8	0	0	100	0,8	0,8	0,8	0,8	0,8	0,8	0,8	0,8	0,8	1,1779836966909	0,1511469979089	0,0151146997909	100	1,1528873910445	1,2030800023373	1,1479928477328	1,207974545649	1,1382863453097	1,2176810480721	1	1,14285714286	1,48148148148
2	0,8	0	0	100	0,8	0,8	0,8	0,8	0,8	0,8	0,8	0,8	0,8	1,2124688087085	0,1240065297355	0,0124006529736	100	1,19187888092	1,233058736497	1,1878632184251	1,2370743989919	1,179899648536	1,245037968881	1	1,25925925926	1,42857142857
3	0,8	0	0	100	0,8	0,8	0,8	0,8	0,8	0,8	0,8	0,8	0,8	1,2665663432864	0,1565835862417	0,0156583586242	100	1,2405673516168	1,292565334956	1,2354967570607	1,2976359295121	1,22544112261	1,3076915639628	1	1,30602006689	1,51898734177
4	0,8	0	0	100	0,8	0,8	0,8	0,8	0,8	0,8	0,8	0,8	0,8	1,3466338306549	0,0943003606808	0,0094300360681	100	1,3309762872902	1,3622913740196	1,3279225898562	1,3653450714536	1,3218667191336	1,3714009421762	1	1,35049627792	1,48148148148
5	0,8	0	0	100	0,8	0,8	0,8	0,8	0,8	0,8	0,8	0,8	0,8	1,1871016402275	0,1132603370927	0,0113260337093	100	1,1682960001777	1,2059072802773	1,1646283280897	1,2095749523653	1,1573548674743	1,2168484129807	1	1,20439560439	1,41843971631


1	0,8	0	0	100	0,8	0,8	0,8	0,8	0,8	0,8	0,8	0,8	0,8	1,1859908337276	0,1820984490143	0,0182098449014	100	1,1557553781948	1,2162262892604	1,1498585442647	1,2221231231905	1,1381643719618	1,2338172954934	1	1,14285714286	1,54545454545
2	0,8	0	0	100	0,8	0,8	0,8	0,8	0,8	0,8	0,8	0,8	0,8	1,2154574456298	0,1239348203723	0,0123934820372	100	1,1948794243967	1,2360354668629	1,1908660840424	1,2400488072172	1,1829071192538	1,2480077720058	1	1,24137931034	1,46666666667
3	0,8	0	0	100	0,8	0,8	0,8	0,8	0,8	0,8	0,8	0,8	0,8	1,3127619768043	0,1871029216565	0,0187102921657	100	1,2816955833318	1,3438283702768	1,2756366912171	1,3498872623915	1,2636211369053	1,3619028167033	1	1,33333333333	1,70833333333
4	0,8	0	0	100	0,8	0,8	0,8	0,8	0,8	0,8	0,8	0,8	0,8	1,3090136565917	0,1583678507921	0,0158367850792	100	1,2827184073111	1,3353089058723	1,2775900335053	1,3404372796781	1,2674198154479	1,3506074977355	1	1,33333333333	1,61290322581
5	0,8	0	0	100	0,8	0,8	0,8	0,8	0,8	0,8	0,8	0,8	0,8	1,2063081958135	0,1529717823897	0,015297178239	100	1,1809089046649	1,2317074869621	1,17595526996	1,236661121667	1,1661315817824	1,2464848098446	1	1,2	1,55555555556
