1	10	0	0	100	10	10	10	10	10	10	10	10	10	0	0	0	100	0
2	20	0	0	100	20	20	20	20	20	20	20	20	20	0	0	0	100	0
3	30	0	0	100	30	30	30	30	30	30	30	30	30	0	0	0	100	0
4	40	0	0	100	40	40	40	40	40	40	40	40	40	0	0	0	100	0
5	50	0	0	100	50	50	50	50	50	50	50	50	50	0	0	0	100	0


1	10	0	0	100	10	10	10	10	10	10	10	10	10	4,8120455669345	2,5893887968013	0,2589388796801	100	4,3821058818542	5,2419852520148	4,298254559683	5,325836574186	4,1319667142188	5,4921244196502	1	4,68	10
2	20	0	0	100	20	20	20	20	20	20	20	20	20	9,7090786655936	5,6038299015198	0,560382990152	100	8,7786240092364	10,6395333219508	8,597157036395	10,8210002947922	8,2372849299648	11,1808724012224	1,06666666667	8,94	19,76
3	30	0	0	100	30	30	30	30	30	30	30	30	30	14,772202970828	9,2927311666562	0,9292731166656	100	13,229246611295	16,315159330361	12,9283231671726	16,6160827744834	12,3315536723442	17,2128522693118	1,11111111111	14,3666666667	29,36
4	40	0	0	100	40	40	40	40	40	40	40	40	40	21,0015834639991	11,4611282095072	1,1461128209507	100	19,0985884950135	22,9045784329846	18,7274465656409	23,2757203623572	17,9914248763131	24,011742051685	1,98734177215	20605	40
5	50	0	0	100	50	50	50	50	50	50	50	50	50	26,8990640311189	14,322187157084	1,4322187157084	100	24,5210215202436	29,2771065419942	24,0572308639358	29,740897198302	23,1374749556578	30,66065310658	1,2380952381	26744	50


1	10	0	0	100	10	10	10	10	10	10	10	10	10	4,2464927167722	2,4694055787539	0,2469405578754	100	3,8364749325845	4,6565105009599	3,7565089873347	4,7364764462097	3,5979263388828	4,8950590946616	1	3,56082924168	9,8
2	20	0	0	100	20	20	20	20	20	20	20	20	20	8,2982180203133	5,2229771220906	0,5222977122091	100	7,4309998019341	9,1654362386926	7,2618658588591	9,3345701817675	6,9264517203511	9,6699843202755	1	7,28226804123	19,66
3	30	0	0	100	30	30	30	30	30	30	30	30	30	12,7694280386086	8,6976585087565	0,8697658508756	100	11,3252769845799	14,2135790926373	11,0436235817948	14,4952324954224	10,4850690318596	15,0537870453576	1	10,5266666667	28,76
4	40	0	0	100	40	40	40	40	40	40	40	40	40	18,0523548955654	10,7330939462166	1,0733093946217	100	16,270242052228	19,8344677389028	15,9226758159449	20,1820339751859	15,2334077270097	20,8713020641211	1	17,58	39,06
5	50	0	0	100	50	50	50	50	50	50	50	50	50	23,6726824530577	13,8256282952625	1,3825628295262	100	21,3770881094638	25,9682767966516	20,9293773547725	26,4159875513429	20,0415099382423	27,3038549678731	1,23076923077	21,9491612903	50
