1	1	0.009090909090909	2	0.013605442176871	0.022270122211782	0.036315498342657	0.005135787028052	50	0.013659713221309	0.030880531202255	0.011949375693362	0.032590868730202	0.008506461346192	0.036033783077372	-0.0964451031572	0.0366795043354	0.0530740204733
32	2	0.018181818181818	5	0.034013605442177	0.069636389821628	0.008558516244803	0.001210356974719	50	0.067607164598721	0.071665615044535	0.067204087340111	0.072068692303146	0.066392691662935	0.072880087980322	0.0488838699139	0.0687783176419	0.0874958074515
9	3	0.027272727272727	12	0.081632653061225	0.139081764226883	0.040370080824787	0.005709191581651	50	0.129510013246075	0.148653515207691	0.127608718553947	0.150554809899819	0.12378140688782	0.154382121565946	0.0844162312589	0.121279114037	0.222229388104
43	4	0.036363636363636	24	0.163265306122449	0.203473868946367	0.028464699475171	0.004025516404666	50	0.196724885304189	0.210222852588545	0.195384293932573	0.211563443960161	0.192685679658132	0.214262058234602	0.181645784017	0.196194266169	0.317046806535
20	4	0.036363636363636	24	0.163265306122449	0.203781123327328	0.045799752546207	0.006477063120418	50	0.192921996533463	0.214640250121192	0.190764982610335	0.216797264044321	0.186422907399076	0.22113933925558	0.175501751187	0.192229228654	0.384864671717
29	5	0.045454545454546	25	0.170068027210884	0.255208683268311	0.104166780834742	0.014731407420524	50	0.230510727102457	0.279906639434164	0.225604822941484	0.284812543595138	0.215729223800574	0.294688142736047	0.209338416554	0.230399929078	0.857726841917
6	11	0.1	32	0.217687074829932	0.344222165732991	0.020992220631113	0.002968748312085	50	0.33924490771641	0.349199423749572	0.338256244903592	0.35018808656239	0.336266063826966	0.352178267639017	0.317324841593	0.336886739019	0.388739869355
34	19	0.172727272727273	34	0.231292517006803	0.452676670605217	0.012482514255132	0.001765294095212	50	0.449717064985821	0.455636276224613	0.449129180651363	0.456224160559071	0.447945767800677	0.457407573409756	0.432150431106	0.446843893427	0.471678027563
22	13	0.118181818181818	46	0.312925170068027	0.465151457462751	0.032777842287807	0.004635486910874	50	0.457379827145022	0.47292308778048	0.455836101289438	0.474466813636063	0.452728576716399	0.477574338209102	0.446526020576	0.458138098476	0.595975411758
31	12	0.109090909090909	56	0.380952380952381	0.477231992715941	0.004952749639738	0.000700424571156	50	0.476057695185361	0.478406290246521	0.475824437376383	0.478639548055499	0.475354888738176	0.479109096693706	0.460471333361	0.478067238609	0.485412291138
17	26	0.236363636363636	44	0.299319727891156	0.561317631235561	0.013422781727208	0.001898267996339	50	0.558135088086337	0.564500174384786	0.557502920324218	0.565132342146904	0.556230364806696	0.566404897664426	0.54887989767	0.559877512485	0.646722414689
8	23	0.209090909090909	56	0.380952380952381	0.595029240043844	0.015157724183036	0.002143625911436	50	0.591435341831317	0.598623138256372	0.590721464129188	0.5993370159585	0.589284426268168	0.60077405381952	0.579394149389	0.589726733294	0.652455950145
50	25	0.227272727272727	77	0.523809523809524	0.684179429961455	0.01689821414539	0.002389768362429	50	0.680172861371166	0.688185998551744	0.679377012460174	0.688981847462737	0.677774966320706	0.690583893602205	0.668796792977	0.680327772096	0.750431857513
10	24	0.218181818181818	80	0.54421768707483	0.686498776578779	0.012177925323009	0.001722218715337	50	0.683611389031536	0.689386164126023	0.683037849808806	0.689959703348753	0.681883313709157	0.691114239448402	0.674276220841	0.683365057226	0.724352135956
46	28	0.254545454545454	68	0.462585034013605	0.690152593753484	0.017149387142192	0.002425289588288	50	0.686086472015681	0.694218715491287	0.685278793703412	0.695026393803555	0.683652934945261	0.696652252561706	0.668162019158	0.685612163149	0.743365760654
39	25	0.227272727272727	82	0.557823129251701	0.694532531854009	0.010363432794588	0.001465610721085	50	0.692075360701772	0.696989703006246	0.691587277959256	0.697477785748762	0.690604765999272	0.698460297708746	0.678016668521	0.691347120319	0.725446276269
11	30	0.272727272727273	71	0.482993197278912	0.716854724925111	0.013844016180111	0.001957839543962	50	0.713572307036839	0.720137142813384	0.712920300552254	0.720789149297969	0.711607809629529	0.722101640220694	0.703381918299	0.712297041088	0.751525655943
14	29	0.263636363636364	81	0.551020408163265	0.727750258922587	0.013270201805981	0.001876689936945	50	0.724603892490892	0.730896625354282	0.723978910728614	0.73152160711656	0.722720820649371	0.732779697195802	0.714120274763	0.724938801192	0.772894624245
37	30	0.272727272727273	77	0.523809523809524	0.728851029819149	0.010715294586916	0.001515371492964	50	0.726310432193964	0.731391627444333	0.725805777947392	0.731896281690906	0.724789907502235	0.732912152136062	0.710858501194	0.723656680507	0.749491316127
23	37	0.336363636363636	70	0.476190476190476	0.730333872297231	0.014226882872743	0.002011985070893	50	0.726960676670449	0.733707067924013	0.726290638455542	0.73437710613892	0.724941849607984	0.735725894986477	0.717862766241	0.727700909497	0.798840097285
30	34	0.309090909090909	88	0.598639455782313	0.793422344158332	0.044153797214762	0.006244289885139	50	0.782953473569961	0.803891214746704	0.78087397859332	0.805970709723344	0.776687949243582	0.810156739073083	0.769521705836	0.779544599438	0.978324153425
2	41	0.372727272727273	85	0.578231292517007	0.818842223171823	0.002779555727065	0.000393088540659	50	0.818183190177259	0.819501256166387	0.818052282474267	0.819632163869378	0.817788764892844	0.819895681450802	0.813374769264	0.818994293571	0.824472492428
49	42	0.381818181818182	100	0.680272108843537	0.848345306317698	0.009604855460858	0.001358331685738	50	0.846067993941807	0.850622618693588	0.845615637634035	0.851074975001361	0.844705043089616	0.85198556954578	0.840946558251	0.845598174253	0.87780395599
25	45	0.409090909090909	92	0.625850340136054	0.854526317754531	0.009767223841919	0.001381294042398	50	0.852210507816116	0.856842127692946	0.851750504505048	0.857302131004014	0.850824516521073	0.858228118987989	0.844392034635	0.852544217325	0.895069467105
41	45	0.409090909090909	97	0.659863945578231	0.861390287992717	0.005942584293289	0.000840408330311	50	0.859981300547666	0.862799275437769	0.859701424863905	0.86307915112153	0.859138034310109	0.863642541675326	0.853596331024	0.85971859429	0.878120371066
12	45	0.409090909090909	101	0.687074829931973	0.866299076490738	0.006754436042339	0.000955221505726	50	0.864697598899111	0.867900554082365	0.864379487735267	0.868218665246208	0.863739129050449	0.868859023931026	0.856091718617	0.864779078861	0.885835943654
44	46	0.418181818181818	100	0.680272108843537	0.868548860473416	0.006086414593196	0.000860749006392	50	0.867105770847094	0.869991950099738	0.866819121241156	0.870278599705677	0.866242094762598	0.870855626184235	0.861407256092	0.867488399865	0.888621805838
7	51	0.463636363636364	84	0.571428571428571	0.868626290969642	0.00523030091266	0.000739676248598	50	0.867386185999133	0.869866395940151	0.867139856461012	0.870112725478272	0.866643994394566	0.870608587544719	0.860267227263	0.867538179873	0.88100204888
33	52	0.472727272727273	105	0.714285714285714	0.90236074579752	0.001901601875113	0.000268927116202	50	0.901909875766017	0.902811615829022	0.901820316729279	0.90290117486576	0.901640034131567	0.903081457463472	0.897024665166	0.902864948772	0.905346814778
42	59	0.536363636363636	103	0.700680272108844	0.926595054562282	0.003610311225321	0.000510575109924	50	0.92573904933995	0.927451059784614	0.925569015854027	0.927621093270537	0.92522673795939	0.927963371165174	0.919554504645	0.925759436115	0.936622263292
48	61	0.554545454545455	102	0.693877551020408	0.928777934833045	0.004129273260951	0.000583967424838	50	0.927798883650138	0.929756986015951	0.927604408802108	0.929951460863982	0.927212930375477	0.930342939290613	0.921683142508	0.928805649241	0.943870691803
19	61	0.554545454545455	104	0.707482993197279	0.935231498227696	0.004020954918229	0.000568648897905	50	0.934278129336774	0.936184867118617	0.934088755917471	0.93637424053792	0.933707546681495	0.936755449773896	0.928868801724	0.934488743979	0.949024437878
