1	0,8	0	0	100	0,8	0,8	0,8	0,8	0,8	0,8	0,8	0,8	0,8	0	0	0	100	0	0	0	0	0	0	0	0	0
2	0,8	0	0	100	0,8	0,8	0,8	0,8	0,8	0,8	0,8	0,8	0,8	0	0	0	100	0	0	0	0	0	0	0	0	0
3	0,8	0	0	100	0,8	0,8	0,8	0,8	0,8	0,8	0,8	0,8	0,8	0	0	0	100	0	0	0	0	0	0	0	0	0
4	0,8	0	0	100	0,8	0,8	0,8	0,8	0,8	0,8	0,8	0,8	0,8	0	0	0	100	0	0	0	0	0	0	0	0	0
5	0,8	0	0	100	0,8	0,8	0,8	0,8	0,8	0,8	0,8	0,8	0,8	0	0	0	100	0	0	0	0	0	0	0	0	0


1	0,8	0	0	100	0,8	0,8	0,8	0,8	0,8	0,8	0,8	0,8	0,8	1,2011242784547	0,0690668575635	0,0069066857563	100	1,1896564822601	1,2125920746493	1,1874199130233	1,2148286438861	1,1829845115296	1,2192640453798	1	1,2168989547	1,30909090909
2	0,8	0	0	100	0,8	0,8	0,8	0,8	0,8	0,8	0,8	0,8	0,8	1,171827198544	0,0656427604077	0,0065642760408	100	1,1609279362268	1,1827264608612	1,1588022483974	1,1848521486906	1,1545867388485	1,1890676582395	1	1,2	1,26923076923
3	0,8	0	0	100	0,8	0,8	0,8	0,8	0,8	0,8	0,8	0,8	0,8	1,1584250916757	0,0692892956689	0,0069289295669	100	1,1469203620669	1,1699298212845	1,1446765896904	1,172173593661	1,1402269034538	1,1766232798976	1	1,18518518519	1,25
4	0,8	0	0	100	0,8	0,8	0,8	0,8	0,8	0,8	0,8	0,8	0,8	1,1453776400035	0,0713698814281	0,0071369881428	100	1,1335274518883	1,1572278281187	1,1312163045904	1,1595389754166	1,1266330053082	1,1641222746988	1	1,15476190476	1,25
5	0,8	0	0	100	0,8	0,8	0,8	0,8	0,8	0,8	0,8	0,8	0,8	1,1359667415926	0,0749307161048	0,0074930716105	100	1,1235253158304	1,1484081673548	1,1210988591992	1,150834623986	1,1162868868312	1,155646596354	1	1,14285714286	1,25


1	0,8	0	0	100	0,8	0,8	0,8	0,8	0,8	0,8	0,8	0,8	0,8	1,2671299317503	0,1042581290831	0,0104258129083	100	1,2498190098677	1,2844408536329	1,2464428533085	1,2878170101921	1,239747505094	1,2945123584066	1	1,28991596638	1,5
2	0,8	0	0	100	0,8	0,8	0,8	0,8	0,8	0,8	0,8	0,8	0,8	1,2360862163269	0,0962132414471	0,0096213241447	100	1,2201110600354	1,2520613726184	1,2169954184154	1,2551770142384	1,2108167044868	1,261355728167	1	1,25	1,5
3	0,8	0	0	100	0,8	0,8	0,8	0,8	0,8	0,8	0,8	0,8	0,8	1,2147545097743	0,1016536004763	0,0101653600476	100	1,1978760413766	1,231632978172	1,1945842264071	1,2349247931415	1,1880561383008	1,2414528812478	1	1,2	1,5
4	0,8	0	0	100	0,8	0,8	0,8	0,8	0,8	0,8	0,8	0,8	0,8	1,1848003192772	0,094673740966	0,0094673740966	100	1,1690807802004	1,200519858354	1,166014991716	1,2035856468384	1,1599351429012	1,2096654956532	1	1,2	1,33333333333
5	0,8	0	0	100	0,8	0,8	0,8	0,8	0,8	0,8	0,8	0,8	0,8	1,1631518062838	0,0910855730022	0,0091085573002	100	1,1480280432474	1,1782755693202	1,145078449221	1,1812251633466	1,1392290288072	1,1870745837604	1	1,2	1,33333333333
