1	50,6	0	0	100	50,6	50,6	50,6	50,6	50,6	50,6	50,6	50,6	50,6	0	0	0	100	0	0	0	0	0	0	0	0	0
2	50,6	0	0	100	50,6	50,6	50,6	50,6	50,6	50,6	50,6	50,6	50,6	0	0	0	100	0	0	0	0	0	0	0	0	0
3	50,6	0	0	100	50,6	50,6	50,6	50,6	50,6	50,6	50,6	50,6	50,6	0	0	0	100	0	0	0	0	0	0	0	0	0
4	50,6	0	0	100	50,6	50,6	50,6	50,6	50,6	50,6	50,6	50,6	50,6	0	0	0	100	0	0	0	0	0	0	0	0	0
5	50,6	0	0	100	50,6	50,6	50,6	50,6	50,6	50,6	50,6	50,6	50,6	0	0	0	100	0	0	0	0	0	0	0	0	0


1	50,6	0	0	100	50,6	50,6	50,6	50,6	50,6	50,6	50,6	50,6	50,6	25,2028435615451	14,7331440395524	1,4733144039552	100	22,7565661556829	27,6491209674073	22,2794676183828	28,1262195047073	21,3333204881111	29,072366634979	1,31818181818	26,48	50,6
2	50,6	0	0	100	50,6	50,6	50,6	50,6	50,6	50,6	50,6	50,6	50,6	16,7460441577255	12,323544203647	1,2323544203647	100	14,6998544466499	18,7922338688011	14,300785184982	19,191303130469	13,5093800407877	19,9827082746633	1,31818181818	13,48	48,24
3	50,6	0	0	100	50,6	50,6	50,6	50,6	50,6	50,6	50,6	50,6	50,6	12,4629502345182	10,2994193907769	1,0299419390777	100	10,7528443072621	14,1730561617743	10,4193216108717	14,5065788581647	9,7579036491734	15,167996819863	1,31818181818	8,17	42,72
4	50,6	0	0	100	50,6	50,6	50,6	50,6	50,6	50,6	50,6	50,6	50,6	10,3087225677556	8,8059121036552	0,8805912103655	100	8,846597188451	11,7708479470602	8,5614382452568	12,0560068902544	7,9959317624632	12,621513373048	1,31818181818	6,98	40,18
5	50,6	0	0	100	50,6	50,6	50,6	50,6	50,6	50,6	50,6	50,6	50,6	8,9184948665866	8,1584350418893	0,8158435041889	100	7,5638759708105	10,2731137623627	7,2996840634557	10,5373056697175	6,7757578816666	11,0612318515066	1,31818181818	5,88	40,18


1	50,6	0	0	100	50,6	50,6	50,6	50,6	50,6	50,6	50,6	50,6	50,6	21,2374355946919	14,3311169447841	1,4331116944784	100	18,8579103902495	23,6169607991343	18,393830563576	24,0810406258078	17,4735011936537	25,0013699957301	1,11111111111	21,41	49,64
2	50,6	0	0	100	50,6	50,6	50,6	50,6	50,6	50,6	50,6	50,6	50,6	15,305503407533	12,0459883231855	1,2045988323186	100	13,3053988142988	17,3056080007671	12,9153175530354	17,6956892620306	12,1417367577434	18,4692700573226	1,11111111111	11,7979797979	47,38
3	50,6	0	0	100	50,6	50,6	50,6	50,6	50,6	50,6	50,6	50,6	50,6	11,6491592866277	10,0602029975787	1,0060202997579	100	9,9787726247383	13,3195459485171	9,6529963937993	13,6453221794561	9,0069406591539	14,2913779141015	1,11111111111	7,49875	41,98
4	50,6	0	0	100	50,6	50,6	50,6	50,6	50,6	50,6	50,6	50,6	50,6	9,8172795247257	8,6062989332781	0,8606298933278	100	8,3882977288473	11,2462613206041	8,1096027930203	11,5249562564311	7,5569152596519	12,0776437897995	1,14285714286	6,41	38,74
5	50,6	0	0	100	50,6	50,6	50,6	50,6	50,6	50,6	50,6	50,6	50,6	8,5283447023192	7,9412601593136	0,7941260159314	100	7,2097853201771	9,8469040844613	6,9526261153152	10,1040632893232	6,4426466777759	10,6140427268625	1,14285714286	5,18	39,46
